1 0
294 10584
110 167 0.619472
111 126 0.663148
111 127 0.603252
111 128 0.450819
111 129 0.584903
111 130 0.644201
111 131 0.438993
111 132 0.590611
111 133 0.521086
111 134 0.607432
111 135 0.655799
111 136 0.68501
111 137 0.665886
111 138 0.610255
111 139 0.544268
111 140 0.46345
111 141 0.448128
111 142 0.572263
111 143 0.625216
111 144 0.644424
111 145 0.675522
111 146 0.636446
111 147 0.607195
111 148 0.549013
111 149 0.368789
111 150 0.464545
111 151 0.542839
111 152 0.591431
111 153 0.591426
111 154 0.617025
111 155 0.574635
111 156 0.577759
111 157 0.515314
111 158 0.556678
111 159 0.266364
111 160 0.526824
111 161 0.439736
111 162 0.600273
111 163 0.584997
111 164 0.60786
111 165 0.488412
111 166 0.582747
111 167 0.619472
112 126 0.663148
112 127 0.603252
112 128 0.450819
112 129 0.584903
112 130 0.644201
112 131 0.438993
112 132 0.590611
112 133 0.521086
112 134 0.607432
112 135 0.655799
112 136 0.68501
112 137 0.665886
112 138 0.610255
112 139 0.544268
112 140 0.46345
112 141 0.448128
112 142 0.572263
112 143 0.625216
112 144 0.644424
112 145 0.675522
112 146 0.636446
112 147 0.607195
112 148 0.549013
112 149 0.368789
112 150 0.464545
112 151 0.542839
112 152 0.591431
112 153 0.591426
112 154 0.617025
112 155 0.574635
112 156 0.577759
112 157 0.515314
112 158 0.556678
112 159 0.266364
112 160 0.526824
112 161 0.439736
112 162 0.600273
112 163 0.584997
112 164 0.60786
112 165 0.488412
112 166 0.582747
112 167 0.619472
113 126 0.663148
113 127 0.603252
113 128 0.450819
113 129 0.584903
113 130 0.644201
113 131 0.438993
113 132 0.590611
113 133 0.521086
113 134 0.607432
113 135 0.655799
113 136 0.68501
113 137 0.665886
113 138 0.610255
113 139 0.544268
113 140 0.46345
113 141 0.448128
113 142 0.572263
113 143 0.625216
113 144 0.644424
113 145 0.675522
113 146 0.636446
113 147 0.607195
113 148 0.549013
113 149 0.368789
113 150 0.464545
113 151 0.542839
113 152 0.591431
113 153 0.591426
113 154 0.617025
113 155 0.574635
113 156 0.577759
113 157 0.515314
113 158 0.556678
113 159 0.266364
113 160 0.526824
113 161 0.439736
113 162 0.600273
113 163 0.584997
113 164 0.60786
113 165 0.488412
113 166 0.582747
113 167 0.619472
114 126 0.663148
114 127 0.603252
114 128 0.450819
114 129 0.584903
114 130 0.644201
114 131 0.438993
114 132 0.590611
114 133 0.521086
114 134 0.607432
114 135 0.655799
114 136 0.68501
114 137 0.665886
114 138 0.610255
114 139 0.544268
114 140 0.46345
114 141 0.448128
114 142 0.572263
114 143 0.625216
114 144 0.644424
114 145 0.675522
114 146 0.636446
114 147 0.607195
114 148 0.549013
114 149 0.368789
114 150 0.464545
114 151 0.542839
114 152 0.591431
114 153 0.591426
114 154 0.617025
114 155 0.574635
114 156 0.577759
114 157 0.515314
114 158 0.556678
114 159 0.266364
114 160 0.526824
114 161 0.439736
114 162 0.600273
114 163 0.584997
114 164 0.60786
114 165 0.488412
114 166 0.582747
114 167 0.619472
115 126 0.663148
115 127 0.603252
115 128 0.450819
115 129 0.584903
115 130 0.644201
115 131 0.438993
115 132 0.590611
115 133 0.521086
115 134 0.607432
115 135 0.655799
115 136 0.68501
115 137 0.665886
115 138 0.610255
115 139 0.544268
115 140 0.46345
115 141 0.448128
115 142 0.572263
115 143 0.625216
115 144 0.644424
115 145 0.675522
115 146 0.636446
115 147 0.607195
115 148 0.549013
115 149 0.368789
115 150 0.464545
115 151 0.542839
115 152 0.591431
115 153 0.591426
115 154 0.617025
115 155 0.574635
115 156 0.577759
115 157 0.515314
115 158 0.556678
115 159 0.266364
115 160 0.526824
115 161 0.439736
115 162 0.600273
115 163 0.584997
115 164 0.60786
115 165 0.488412
115 166 0.582747
115 167 0.619472
116 126 0.663148
116 127 0.603252
116 128 0.450819
116 129 0.584903
116 130 0.644201
116 131 0.438993
116 132 0.590611
116 133 0.521086
116 134 0.607432
116 135 0.655799
116 136 0.68501
116 137 0.665886
116 138 0.610255
116 139 0.544268
116 140 0.46345
116 141 0.448128
116 142 0.572263
116 143 0.625216
116 144 0.644424
116 145 0.675522
116 146 0.636446
116 147 0.607195
116 148 0.549013
116 149 0.368789
116 150 0.464545
116 151 0.542839
116 152 0.591431
116 153 0.591426
116 154 0.617025
116 155 0.574635
116 156 0.577759
116 157 0.515314
116 158 0.556678
116 159 0.266364
116 160 0.526824
116 161 0.439736
116 162 0.600273
116 163 0.584997
116 164 0.60786
116 165 0.488412
116 166 0.582747
116 167 0.619472
117 126 0.663148
117 127 0.603252
117 128 0.450819
117 129 0.584903
117 130 0.644201
117 131 0.438993
117 132 0.590611
117 133 0.521086
117 134 0.607432
117 135 0.655799
117 136 0.68501
117 137 0.665886
117 138 0.610255
117 139 0.544268
117 140 0.46345
117 141 0.448128
117 142 0.572263
117 143 0.625216
117 144 0.644424
117 145 0.675522
117 146 0.636446
117 147 0.607195
117 148 0.549013
117 149 0.368789
117 150 0.464545
117 151 0.542839
117 152 0.591431
117 153 0.591426
117 154 0.617025
117 155 0.574635
117 156 0.577759
117 157 0.515314
117 158 0.556678
117 159 0.266364
117 160 0.526824
117 161 0.439736
117 162 0.600273
117 163 0.584997
117 164 0.60786
117 165 0.488412
117 166 0.582747
117 167 0.619472
118 126 0.663148
118 127 0.603252
118 128 0.450819
118 129 0.584903
118 130 0.644201
118 131 0.438993
118 132 0.590611
118 133 0.521086
118 134 0.607432
118 135 0.655799
118 136 0.68501
118 137 0.665886
118 138 0.610255
118 139 0.544268
118 140 0.46345
118 141 0.448128
118 142 0.572263
118 143 0.625216
118 144 0.644424
118 145 0.675522
118 146 0.636446
118 147 0.607195
118 148 0.549013
118 149 0.368789
118 150 0.464545
118 151 0.542839
118 152 0.591431
118 153 0.591426
118 154 0.617025
118 155 0.574635
118 156 0.577759
118 157 0.515314
118 158 0.556678
118 159 0.266364
118 160 0.526824
118 161 0.439736
118 162 0.600273
118 163 0.584997
118 164 0.60786
118 165 0.488412
118 166 0.582747
118 167 0.619472
119 126 0.663148
119 127 0.603252
119 128 0.450819
119 129 0.584903
119 130 0.644201
119 131 0.438993
119 132 0.590611
119 133 0.521086
119 134 0.607432
119 135 0.655799
119 136 0.68501
119 137 0.665886
119 138 0.610255
119 139 0.544268
119 140 0.46345
119 141 0.448128
119 142 0.572263
119 143 0.625216
119 144 0.644424
119 145 0.675522
119 146 0.636446
119 147 0.607195
119 148 0.549013
119 149 0.368789
119 150 0.464545
119 151 0.542839
119 152 0.591431
119 153 0.591426
119 154 0.617025
119 155 0.574635
119 156 0.577759
119 157 0.515314
119 158 0.556678
119 159 0.266364
119 160 0.526824
119 161 0.439736
119 162 0.600273
119 163 0.584997
119 164 0.60786
119 165 0.488412
119 166 0.582747
119 167 0.619472
120 126 0.663148
120 127 0.603252
120 128 0.450819
120 129 0.584903
120 130 0.644201
120 131 0.438993
120 132 0.590611
120 133 0.521086
120 134 0.607432
120 135 0.655799
120 136 0.68501
120 137 0.665886
120 138 0.610255
120 139 0.544268
120 140 0.46345
120 141 0.448128
120 142 0.572263
120 143 0.625216
120 144 0.644424
120 145 0.675522
120 146 0.636446
120 147 0.607195
120 148 0.549013
120 149 0.368789
120 150 0.464545
120 151 0.542839
120 152 0.591431
120 153 0.591426
120 154 0.617025
120 155 0.574635
120 156 0.577759
120 157 0.515314
120 158 0.556678
120 159 0.266364
120 160 0.526824
120 161 0.439736
120 162 0.600273
120 163 0.584997
120 164 0.60786
120 165 0.488412
120 166 0.582747
120 167 0.619472
121 126 0.663148
121 127 0.603252
121 128 0.450819
121 129 0.584903
121 130 0.644201
121 131 0.438993
121 132 0.590611
121 133 0.521086
121 134 0.607432
121 135 0.655799
121 136 0.68501
121 137 0.665886
121 138 0.610255
121 139 0.544268
121 140 0.46345
121 141 0.448128
121 142 0.572263
121 143 0.625216
121 144 0.644424
121 145 0.675522
121 146 0.636446
121 147 0.607195
121 148 0.549013
121 149 0.368789
121 150 0.464545
121 151 0.542839
121 152 0.591431
121 153 0.591426
121 154 0.617025
121 155 0.574635
121 156 0.577759
121 157 0.515314
121 158 0.556678
121 159 0.266364
121 160 0.526824
121 161 0.439736
121 162 0.600273
121 163 0.584997
121 164 0.60786
121 165 0.488412
121 166 0.582747
121 167 0.619472
122 126 0.663148
122 127 0.603252
122 128 0.450819
122 129 0.584903
122 130 0.644201
122 131 0.438993
122 132 0.590611
122 133 0.521086
122 134 0.607432
122 135 0.655799
122 136 0.68501
122 137 0.665886
122 138 0.610255
122 139 0.544268
122 140 0.46345
122 141 0.448128
122 142 0.572263
122 143 0.625216
122 144 0.644424
122 145 0.675522
122 146 0.636446
122 147 0.607195
122 148 0.549013
122 149 0.368789
122 150 0.464545
122 151 0.542839
122 152 0.591431
122 153 0.591426
122 154 0.617025
122 155 0.574635
122 156 0.577759
122 157 0.515314
122 158 0.556678
122 159 0.266364
122 160 0.526824
122 161 0.439736
122 162 0.600273
122 163 0.584997
122 164 0.60786
122 165 0.488412
122 166 0.582747
122 167 0.619472
123 126 0.663148
123 127 0.603252
123 128 0.450819
123 129 0.584903
123 130 0.644201
123 131 0.438993
123 132 0.590611
123 133 0.521086
123 134 0.607432
123 135 0.655799
123 136 0.68501
123 137 0.665886
123 138 0.610255
123 139 0.544268
123 140 0.46345
123 141 0.448128
123 142 0.572263
123 143 0.625216
123 144 0.644424
123 145 0.675522
123 146 0.636446
123 147 0.607195
123 148 0.549013
123 149 0.368789
123 150 0.464545
123 151 0.542839
123 152 0.591431
123 153 0.591426
123 154 0.617025
123 155 0.574635
123 156 0.577759
123 157 0.515314
123 158 0.556678
123 159 0.266364
123 160 0.526824
123 161 0.439736
123 162 0.600273
123 163 0.584997
123 164 0.60786
123 165 0.488412
123 166 0.582747
123 167 0.619472
124 126 0.663148
124 127 0.603252
124 128 0.450819
124 129 0.584903
124 130 0.644201
124 131 0.438993
124 132 0.590611
124 133 0.521086
124 134 0.607432
124 135 0.655799
124 136 0.68501
124 137 0.665886
124 138 0.610255
124 139 0.544268
124 140 0.46345
124 141 0.448128
124 142 0.572263
124 143 0.625216
124 144 0.644424
124 145 0.675522
124 146 0.636446
124 147 0.607195
124 148 0.549013
124 149 0.368789
124 150 0.464545
124 151 0.542839
124 152 0.591431
124 153 0.591426
124 154 0.617025
124 155 0.574635
124 156 0.577759
124 157 0.515314
124 158 0.556678
124 159 0.266364
124 160 0.526824
124 161 0.439736
124 162 0.600273
124 163 0.584997
124 164 0.60786
124 165 0.488412
124 166 0.582747
124 167 0.619472
125 126 0.663148
125 127 0.603252
125 128 0.450819
125 129 0.584903
125 130 0.644201
125 131 0.438993
125 132 0.590611
125 133 0.521086
125 134 0.607432
125 135 0.655799
125 136 0.68501
125 137 0.665886
125 138 0.610255
125 139 0.544268
125 140 0.46345
125 141 0.448128
125 142 0.572263
125 143 0.625216
125 144 0.644424
125 145 0.675522
125 146 0.636446
125 147 0.607195
125 148 0.549013
125 149 0.368789
125 150 0.464545
125 151 0.542839
125 152 0.591431
125 153 0.591426
125 154 0.617025
125 155 0.574635
125 156 0.577759
125 157 0.515314
125 158 0.556678
125 159 0.266364
125 160 0.526824
125 161 0.439736
125 162 0.600273
125 163 0.584997
125 164 0.60786
125 165 0.488412
125 166 0.582747
125 167 0.619472
126 168 0.671916
126 169 0.571259
126 170 0.450981
126 171 0.58401
126 172 0.615211
126 173 0.438286
126 174 0.615398
126 175 0.549107
126 176 0.619879
126 177 0.671422
126 178 0.70233
126 179 0.668289
126 180 0.590691
126 181 0.528932
126 182 0.426582
126 183 0.419882
126 184 0.561657
126 185 0.611785
126 186 0.637805
126 187 0.671164
126 188 0.668565
126 189 0.637715
126 190 0.575345
126 191 0.361129
126 192 0.453323
126 193 0.528598
126 194 0.585235
126 195 0.576098
126 196 0.623636
126 197 0.553486
126 198 0.541817
126 199 0.54587
126 200 0.545802
126 201 0.285978
126 202 0.502422
126 203 0.456242
126 204 0.611256
126 205 0.589977
126 206 0.646813
126 207 0.468132
126 208 0.583457
126 209 0.624174
127 168 0.671916
127 169 0.571259
127 170 0.450981
127 171 0.58401
127 172 0.615211
127 173 0.438286
127 174 0.615398
127 175 0.549107
127 176 0.619879
127 177 0.671422
127 178 0.70233
127 179 0.668289
127 180 0.590691
127 181 0.528932
127 182 0.426582
127 183 0.419882
127 184 0.561657
127 185 0.611785
127 186 0.637805
127 187 0.671164
127 188 0.668565
127 189 0.637715
127 190 0.575345
127 191 0.361129
127 192 0.453323
127 193 0.528598
127 194 0.585235
127 195 0.576098
127 196 0.623636
127 197 0.553486
127 198 0.541817
127 199 0.54587
127 200 0.545802
127 201 0.285978
127 202 0.502422
127 203 0.456242
127 204 0.611256
127 205 0.589977
127 206 0.646813
127 207 0.468132
127 208 0.583457
127 209 0.624174
128 168 0.671916
128 169 0.571259
128 170 0.450981
128 171 0.58401
128 172 0.615211
128 173 0.438286
128 174 0.615398
128 175 0.549107
128 176 0.619879
128 177 0.671422
128 178 0.70233
128 179 0.668289
128 180 0.590691
128 181 0.528932
128 182 0.426582
128 183 0.419882
128 184 0.561657
128 185 0.611785
128 186 0.637805
128 187 0.671164
128 188 0.668565
128 189 0.637715
128 190 0.575345
128 191 0.361129
128 192 0.453323
128 193 0.528598
128 194 0.585235
128 195 0.576098
128 196 0.623636
128 197 0.553486
128 198 0.541817
128 199 0.54587
128 200 0.545802
128 201 0.285978
128 202 0.502422
128 203 0.456242
128 204 0.611256
128 205 0.589977
128 206 0.646813
128 207 0.468132
128 208 0.583457
128 209 0.624174
129 168 0.671916
129 169 0.571259
129 170 0.450981
129 171 0.58401
129 172 0.615211
129 173 0.438286
129 174 0.615398
129 175 0.549107
129 176 0.619879
129 177 0.671422
129 178 0.70233
129 179 0.668289
129 180 0.590691
129 181 0.528932
129 182 0.426582
129 183 0.419882
129 184 0.561657
129 185 0.611785
129 186 0.637805
129 187 0.671164
129 188 0.668565
129 189 0.637715
129 190 0.575345
129 191 0.361129
129 192 0.453323
129 193 0.528598
129 194 0.585235
129 195 0.576098
129 196 0.623636
129 197 0.553486
129 198 0.541817
129 199 0.54587
129 200 0.545802
129 201 0.285978
129 202 0.502422
129 203 0.456242
129 204 0.611256
129 205 0.589977
129 206 0.646813
129 207 0.468132
129 208 0.583457
129 209 0.624174
130 168 0.671916
130 169 0.571259
130 170 0.450981
130 171 0.58401
130 172 0.615211
130 173 0.438286
130 174 0.615398
130 175 0.549107
130 176 0.619879
130 177 0.671422
130 178 0.70233
130 179 0.668289
130 180 0.590691
130 181 0.528932
130 182 0.426582
130 183 0.419882
130 184 0.561657
130 185 0.611785
130 186 0.637805
130 187 0.671164
130 188 0.668565
130 189 0.637715
130 190 0.575345
130 191 0.361129
130 192 0.453323
130 193 0.528598
130 194 0.585235
130 195 0.576098
130 196 0.623636
130 197 0.553486
130 198 0.541817
130 199 0.54587
130 200 0.545802
130 201 0.285978
130 202 0.502422
130 203 0.456242
130 204 0.611256
130 205 0.589977
130 206 0.646813
130 207 0.468132
130 208 0.583457
130 209 0.624174
131 168 0.671916
131 169 0.571259
131 170 0.450981
131 171 0.58401
131 172 0.615211
131 173 0.438286
131 174 0.615398
131 175 0.549107
131 176 0.619879
131 177 0.671422
131 178 0.70233
131 179 0.668289
131 180 0.590691
131 181 0.528932
131 182 0.426582
131 183 0.419882
131 184 0.561657
131 185 0.611785
131 186 0.637805
131 187 0.671164
131 188 0.668565
131 189 0.637715
131 190 0.575345
131 191 0.361129
131 192 0.453323
131 193 0.528598
131 194 0.585235
131 195 0.576098
131 196 0.623636
131 197 0.553486
131 198 0.541817
131 199 0.54587
131 200 0.545802
131 201 0.285978
131 202 0.502422
131 203 0.456242
131 204 0.611256
131 205 0.589977
131 206 0.646813
131 207 0.468132
131 208 0.583457
131 209 0.624174
132 168 0.671916
132 169 0.571259
132 170 0.450981
132 171 0.58401
132 172 0.615211
132 173 0.438286
132 174 0.615398
132 175 0.549107
132 176 0.619879
132 177 0.671422
132 178 0.70233
132 179 0.668289
132 180 0.590691
132 181 0.528932
132 182 0.426582
132 183 0.419882
132 184 0.561657
132 185 0.611785
132 186 0.637805
132 187 0.671164
132 188 0.668565
132 189 0.637715
132 190 0.575345
132 191 0.361129
132 192 0.453323
132 193 0.528598
132 194 0.585235
132 195 0.576098
132 196 0.623636
132 197 0.553486
132 198 0.541817
132 199 0.54587
132 200 0.545802
132 201 0.285978
132 202 0.502422
132 203 0.456242
132 204 0.611256
132 205 0.589977
132 206 0.646813
132 207 0.468132
132 208 0.583457
132 209 0.624174
133 168 0.671916
133 169 0.571259
133 170 0.450981
133 171 0.58401
133 172 0.615211
133 173 0.438286
133 174 0.615398
133 175 0.549107
133 176 0.619879
133 177 0.671422
133 178 0.70233
133 179 0.668289
133 180 0.590691
133 181 0.528932
133 182 0.426582
133 183 0.419882
133 184 0.561657
133 185 0.611785
133 186 0.637805
133 187 0.671164
133 188 0.668565
133 189 0.637715
133 190 0.575345
133 191 0.361129
133 192 0.453323
133 193 0.528598
133 194 0.585235
133 195 0.576098
133 196 0.623636
133 197 0.553486
133 198 0.541817
133 199 0.54587
133 200 0.545802
133 201 0.285978
133 202 0.502422
133 203 0.456242
133 204 0.611256
133 205 0.589977
133 206 0.646813
133 207 0.468132
133 208 0.583457
133 209 0.624174
134 168 0.671916
134 169 0.571259
134 170 0.450981
134 171 0.58401
134 172 0.615211
134 173 0.438286
134 174 0.615398
134 175 0.549107
134 176 0.619879
134 177 0.671422
134 178 0.70233
134 179 0.668289
134 180 0.590691
134 181 0.528932
134 182 0.426582
134 183 0.419882
134 184 0.561657
134 185 0.611785
134 186 0.637805
134 187 0.671164
134 188 0.668565
134 189 0.637715
134 190 0.575345
134 191 0.361129
134 192 0.453323
134 193 0.528598
134 194 0.585235
134 195 0.576098
134 196 0.623636
134 197 0.553486
134 198 0.541817
134 199 0.54587
134 200 0.545802
134 201 0.285978
134 202 0.502422
134 203 0.456242
134 204 0.611256
134 205 0.589977
134 206 0.646813
134 207 0.468132
134 208 0.583457
134 209 0.624174
135 168 0.671916
135 169 0.571259
135 170 0.450981
135 171 0.58401
135 172 0.615211
135 173 0.438286
135 174 0.615398
135 175 0.549107
135 176 0.619879
135 177 0.671422
135 178 0.70233
135 179 0.668289
135 180 0.590691
135 181 0.528932
135 182 0.426582
135 183 0.419882
135 184 0.561657
135 185 0.611785
135 186 0.637805
135 187 0.671164
135 188 0.668565
135 189 0.637715
135 190 0.575345
135 191 0.361129
135 192 0.453323
135 193 0.528598
135 194 0.585235
135 195 0.576098
135 196 0.623636
135 197 0.553486
135 198 0.541817
135 199 0.54587
135 200 0.545802
135 201 0.285978
135 202 0.502422
135 203 0.456242
135 204 0.611256
135 205 0.589977
135 206 0.646813
135 207 0.468132
135 208 0.583457
135 209 0.624174
136 168 0.671916
136 169 0.571259
136 170 0.450981
136 171 0.58401
136 172 0.615211
136 173 0.438286
136 174 0.615398
136 175 0.549107
136 176 0.619879
136 177 0.671422
136 178 0.70233
136 179 0.668289
136 180 0.590691
136 181 0.528932
136 182 0.426582
136 183 0.419882
136 184 0.561657
136 185 0.611785
136 186 0.637805
136 187 0.671164
136 188 0.668565
136 189 0.637715
136 190 0.575345
136 191 0.361129
136 192 0.453323
136 193 0.528598
136 194 0.585235
136 195 0.576098
136 196 0.623636
136 197 0.553486
136 198 0.541817
136 199 0.54587
136 200 0.545802
136 201 0.285978
136 202 0.502422
136 203 0.456242
136 204 0.611256
136 205 0.589977
136 206 0.646813
136 207 0.468132
136 208 0.583457
136 209 0.624174
137 168 0.671916
137 169 0.571259
137 170 0.450981
137 171 0.58401
137 172 0.615211
137 173 0.438286
137 174 0.615398
137 175 0.549107
137 176 0.619879
137 177 0.671422
137 178 0.70233
137 179 0.668289
137 180 0.590691
137 181 0.528932
137 182 0.426582
137 183 0.419882
137 184 0.561657
137 185 0.611785
137 186 0.637805
137 187 0.671164
137 188 0.668565
137 189 0.637715
137 190 0.575345
137 191 0.361129
137 192 0.453323
137 193 0.528598
137 194 0.585235
137 195 0.576098
137 196 0.623636
137 197 0.553486
137 198 0.541817
137 199 0.54587
137 200 0.545802
137 201 0.285978
137 202 0.502422
137 203 0.456242
137 204 0.611256
137 205 0.589977
137 206 0.646813
137 207 0.468132
137 208 0.583457
137 209 0.624174
138 168 0.671916
138 169 0.571259
138 170 0.450981
138 171 0.58401
138 172 0.615211
138 173 0.438286
138 174 0.615398
138 175 0.549107
138 176 0.619879
138 177 0.671422
138 178 0.70233
138 179 0.668289
138 180 0.590691
138 181 0.528932
138 182 0.426582
138 183 0.419882
138 184 0.561657
138 185 0.611785
138 186 0.637805
138 187 0.671164
138 188 0.668565
138 189 0.637715
138 190 0.575345
138 191 0.361129
138 192 0.453323
138 193 0.528598
138 194 0.585235
138 195 0.576098
138 196 0.623636
138 197 0.553486
138 198 0.541817
138 199 0.54587
138 200 0.545802
138 201 0.285978
138 202 0.502422
138 203 0.456242
138 204 0.611256
138 205 0.589977
138 206 0.646813
138 207 0.468132
138 208 0.583457
138 209 0.624174
139 168 0.671916
139 169 0.571259
139 170 0.450981
139 171 0.58401
139 172 0.615211
139 173 0.438286
139 174 0.615398
139 175 0.549107
139 176 0.619879
139 177 0.671422
139 178 0.70233
139 179 0.668289
139 180 0.590691
139 181 0.528932
139 182 0.426582
139 183 0.419882
139 184 0.561657
139 185 0.611785
139 186 0.637805
139 187 0.671164
139 188 0.668565
139 189 0.637715
139 190 0.575345
139 191 0.361129
139 192 0.453323
139 193 0.528598
139 194 0.585235
139 195 0.576098
139 196 0.623636
139 197 0.553486
139 198 0.541817
139 199 0.54587
139 200 0.545802
139 201 0.285978
139 202 0.502422
139 203 0.456242
139 204 0.611256
139 205 0.589977
139 206 0.646813
139 207 0.468132
139 208 0.583457
139 209 0.624174
140 168 0.671916
140 169 0.571259
140 170 0.450981
140 171 0.58401
140 172 0.615211
140 173 0.438286
140 174 0.615398
140 175 0.549107
140 176 0.619879
140 177 0.671422
140 178 0.70233
140 179 0.668289
140 180 0.590691
140 181 0.528932
140 182 0.426582
140 183 0.419882
140 184 0.561657
140 185 0.611785
140 186 0.637805
140 187 0.671164
140 188 0.668565
140 189 0.637715
140 190 0.575345
140 191 0.361129
140 192 0.453323
140 193 0.528598
140 194 0.585235
140 195 0.576098
140 196 0.623636
140 197 0.553486
140 198 0.541817
140 199 0.54587
140 200 0.545802
140 201 0.285978
140 202 0.502422
140 203 0.456242
140 204 0.611256
140 205 0.589977
140 206 0.646813
140 207 0.468132
140 208 0.583457
140 209 0.624174
141 168 0.671916
141 169 0.571259
141 170 0.450981
141 171 0.58401
141 172 0.615211
141 173 0.438286
141 174 0.615398
141 175 0.549107
141 176 0.619879
141 177 0.671422
141 178 0.70233
141 179 0.668289
141 180 0.590691
141 181 0.528932
141 182 0.426582
141 183 0.419882
141 184 0.561657
141 185 0.611785
141 186 0.637805
141 187 0.671164
141 188 0.668565
141 189 0.637715
141 190 0.575345
141 191 0.361129
141 192 0.453323
141 193 0.528598
141 194 0.585235
141 195 0.576098
141 196 0.623636
141 197 0.553486
141 198 0.541817
141 199 0.54587
141 200 0.545802
141 201 0.285978
141 202 0.502422
141 203 0.456242
141 204 0.611256
141 205 0.589977
141 206 0.646813
141 207 0.468132
141 208 0.583457
141 209 0.624174
142 168 0.671916
142 169 0.571259
142 170 0.450981
142 171 0.58401
142 172 0.615211
142 173 0.438286
142 174 0.615398
142 175 0.549107
142 176 0.619879
142 177 0.671422
142 178 0.70233
142 179 0.668289
142 180 0.590691
142 181 0.528932
142 182 0.426582
142 183 0.419882
142 184 0.561657
142 185 0.611785
142 186 0.637805
142 187 0.671164
142 188 0.668565
142 189 0.637715
142 190 0.575345
142 191 0.361129
142 192 0.453323
142 193 0.528598
142 194 0.585235
142 195 0.576098
142 196 0.623636
142 197 0.553486
142 198 0.541817
142 199 0.54587
142 200 0.545802
142 201 0.285978
142 202 0.502422
142 203 0.456242
142 204 0.611256
142 205 0.589977
142 206 0.646813
142 207 0.468132
142 208 0.583457
142 209 0.624174
143 168 0.671916
143 169 0.571259
143 170 0.450981
143 171 0.58401
143 172 0.615211
143 173 0.438286
143 174 0.615398
143 175 0.549107
143 176 0.619879
143 177 0.671422
143 178 0.70233
143 179 0.668289
143 180 0.590691
143 181 0.528932
143 182 0.426582
143 183 0.419882
143 184 0.561657
143 185 0.611785
143 186 0.637805
143 187 0.671164
143 188 0.668565
143 189 0.637715
143 190 0.575345
143 191 0.361129
143 192 0.453323
143 193 0.528598
143 194 0.585235
143 195 0.576098
143 196 0.623636
143 197 0.553486
143 198 0.541817
143 199 0.54587
143 200 0.545802
143 201 0.285978
143 202 0.502422
143 203 0.456242
143 204 0.611256
143 205 0.589977
143 206 0.646813
143 207 0.468132
143 208 0.583457
143 209 0.624174
144 168 0.671916
144 169 0.571259
144 170 0.450981
144 171 0.58401
144 172 0.615211
144 173 0.438286
144 174 0.615398
144 175 0.549107
144 176 0.619879
144 177 0.671422
144 178 0.70233
144 179 0.668289
144 180 0.590691
144 181 0.528932
144 182 0.426582
144 183 0.419882
144 184 0.561657
144 185 0.611785
144 186 0.637805
144 187 0.671164
144 188 0.668565
144 189 0.637715
144 190 0.575345
144 191 0.361129
144 192 0.453323
144 193 0.528598
144 194 0.585235
144 195 0.576098
144 196 0.623636
144 197 0.553486
144 198 0.541817
144 199 0.54587
144 200 0.545802
144 201 0.285978
144 202 0.502422
144 203 0.456242
144 204 0.611256
144 205 0.589977
144 206 0.646813
144 207 0.468132
144 208 0.583457
144 209 0.624174
145 168 0.671916
145 169 0.571259
145 170 0.450981
145 171 0.58401
145 172 0.615211
145 173 0.438286
145 174 0.615398
145 175 0.549107
145 176 0.619879
145 177 0.671422
145 178 0.70233
145 179 0.668289
145 180 0.590691
145 181 0.528932
145 182 0.426582
145 183 0.419882
145 184 0.561657
145 185 0.611785
145 186 0.637805
145 187 0.671164
145 188 0.668565
145 189 0.637715
145 190 0.575345
145 191 0.361129
145 192 0.453323
145 193 0.528598
145 194 0.585235
145 195 0.576098
145 196 0.623636
145 197 0.553486
145 198 0.541817
145 199 0.54587
145 200 0.545802
145 201 0.285978
145 202 0.502422
145 203 0.456242
145 204 0.611256
145 205 0.589977
145 206 0.646813
145 207 0.468132
145 208 0.583457
145 209 0.624174
146 168 0.671916
146 169 0.571259
146 170 0.450981
146 171 0.58401
146 172 0.615211
146 173 0.438286
146 174 0.615398
146 175 0.549107
146 176 0.619879
146 177 0.671422
146 178 0.70233
146 179 0.668289
146 180 0.590691
146 181 0.528932
146 182 0.426582
146 183 0.419882
146 184 0.561657
146 185 0.611785
146 186 0.637805
146 187 0.671164
146 188 0.668565
146 189 0.637715
146 190 0.575345
146 191 0.361129
146 192 0.453323
146 193 0.528598
146 194 0.585235
146 195 0.576098
146 196 0.623636
146 197 0.553486
146 198 0.541817
146 199 0.54587
146 200 0.545802
146 201 0.285978
146 202 0.502422
146 203 0.456242
146 204 0.611256
146 205 0.589977
146 206 0.646813
146 207 0.468132
146 208 0.583457
146 209 0.624174
147 168 0.671916
147 169 0.571259
147 170 0.450981
147 171 0.58401
147 172 0.615211
147 173 0.438286
147 174 0.615398
147 175 0.549107
147 176 0.619879
147 177 0.671422
147 178 0.70233
147 179 0.668289
147 180 0.590691
147 181 0.528932
147 182 0.426582
147 183 0.419882
147 184 0.561657
147 185 0.611785
147 186 0.637805
147 187 0.671164
147 188 0.668565
147 189 0.637715
147 190 0.575345
147 191 0.361129
147 192 0.453323
147 193 0.528598
147 194 0.585235
147 195 0.576098
147 196 0.623636
147 197 0.553486
147 198 0.541817
147 199 0.54587
147 200 0.545802
147 201 0.285978
147 202 0.502422
147 203 0.456242
147 204 0.611256
147 205 0.589977
147 206 0.646813
147 207 0.468132
147 208 0.583457
